addition_only,base_preserved,base_removed,deletion_only,distinct_definitions,distinct_semantic_terms_max,distinct_semantic_terms_mean,distinct_semantic_terms_median,distinct_semantic_terms_p95,distinct_semantic_terms_sum,edges_max,edges_mean,edges_median,edges_p95,edges_sum,family,input_profile,loss_from_R,nodes_max,nodes_mean,nodes_median,nodes_p95,nodes_sum,noop,paired,population,pre_triples_max,pre_triples_mean,pre_triples_median,pre_triples_p95,pre_triples_sum,primary_post_satisfied,primary_post_unknown,primary_post_violated,primary_pre_satisfied,primary_pre_unknown,primary_pre_violated,records,retention_from_R,same_subject_property_replacement,split,subset,unknown_feature_nodes_max,unknown_feature_nodes_mean,unknown_feature_nodes_median,unknown_feature_nodes_p95,unknown_feature_nodes_sum,unresolved_operations,validator_profile,vocabulary_profile
13697,13697,731,667,32,633,30.543873024674244,19.0,81.0,440687,1016,41.827280288328254,26.0,114.0,603484,symmetric,passive,27348,993,40.88667868034378,25.0,111.0,589913,0,64,parent_pool,508,20.905115054061547,13.0,57.0,301619,14428,0,0,0,0,14428,14428,0.34536576024511684,1,train,F,380,13.636470751316883,7.0,42.0,196747,0,audited_v3_bounded,existing_train_val_minocc100
87762,87762,2151,1992,710,767,33.17603683560775,24.0,89.0,2982957,1364,43.8661817534728,28.0,130.0,3944140,type,passive,50088,1300,43.94586989645546,29.0,129.0,3951305,0,159,parent_pool,680,17.621133762637214,9.0,59.0,1584369,89913,0,0,0,0,89913,89913,0.642231126920522,0,train,F,547,9.738035656690355,4.0,36.0,875576,0,audited_v3_bounded,existing_train_val_minocc100
63290,63290,518,463,23,694,28.12255516549649,21.0,68.0,1794444,1076,33.72501880641926,24.0,90.0,2151926,valueRequiresStatement,passive,76192,1060,34.48910794884654,23.0,91.0,2200681,0,55,parent_pool,537,15.218938064192578,10.0,44.0,971090,63808,0,0,0,0,63808,63808,0.45577142857142855,0,train,F,235,5.828407096288867,4.0,16.0,371899,0,audited_v3_bounded,existing_train_val_minocc100
51881,51881,652,583,189,656,72.17381455466088,41.0,340.0,3791507,1218,91.66619077532218,50.0,490.0,4815500,valueType,passive,87468,1215,90.69449679249234,51.0,483.0,4764454,0,69,parent_pool,607,40.99375630556032,18.0,240.0,2153525,52533,0,0,0,0,52533,52533,0.3752330340497568,6,train,F,444,10.496221422724764,7.0,30.0,551398,0,audited_v3_bounded,existing_train_val_minocc100
0,13186,9827,18933,338,746,56.85529917872507,37.0,152.0,1308411,1338,79.3391561291444,52.0,208.0,1825832,conflictWith,passive,7171,1170,75.46777908138878,49.0,200.0,1736740,0,4080,parent_pool,668,36.52917915960544,23.0,99.0,840646,23013,0,0,0,0,23013,23013,0.7624238006891068,1749,val,F,562,15.296571503063486,8.0,53.0,352020,0,audited_v3_bounded,existing_train_val_minocc100
0,28776,39377,64215,277,2137,189.06054025501444,233.0,258.0,12885043,4244,345.365310404531,428.0,452.0,23537682,distinct,passive,308,4238,342.9521224304139,426.0,449.0,23373216,0,3938,parent_pool,410,26.270054142884394,27.0,39.0,1790383,68153,0,0,0,0,68153,68153,0.9955010882108062,3540,val,F,273,2.641013601749006,1.0,11.0,179993,0,audited_v3_bounded,existing_train_val_minocc100
17206,17206,1485,1349,68,711,28.629126317479,23.0,71.0,535107,1400,37.018458081429564,28.0,98.0,691912,inverse,passive,2324,1400,36.518645337328124,28.0,95.0,682570,0,136,parent_pool,699,17.50414638061099,13.0,48.0,327170,18691,0,0,0,0,18691,18691,0.8894123245300976,0,val,F,691,10.583382376544861,8.0,30.0,197814,0,audited_v3_bounded,existing_train_val_minocc100
24577,24577,427,415,826,461,22.082626779715245,15.0,57.0,552154,870,28.204687250039992,18.0,90.0,705230,itemRequiresStatement,passive,4996,868,28.767797152455607,18.0,91.0,719310,0,12,parent_pool,434,10.378099504079348,7.0,32.0,259494,25004,0,0,0,0,25004,25004,0.8334666666666667,0,val,F,421,5.877299632058871,3.0,22.0,146956,0,audited_v3_bounded,existing_train_val_minocc100
0,0,448,190,38,264,71.87276785714286,63.0,136.0,32199,460,111.12946428571429,88.0,220.0,49786,oneOf,passive,1609,460,111.25892857142857,87.0,220.0,49844,0,258,parent_pool,131,22.535714285714285,18.0,60.0,10096,448,0,0,0,0,448,448,0.2177929022848809,241,val,F,103,12.754464285714286,8.0,39.0,5714,0,audited_v3_bounded,existing_train_val_minocc100
0,8725,7199,15739,580,655,43.30959557900025,35.0,99.0,689662,1288,59.703592062295904,46.0,146.0,950720,single,passive,19993,1287,57.332391358955036,44.0,143.0,912961,0,185,parent_pool,643,25.42847274554132,21.0,52.0,404923,15924,0,0,0,0,15924,15924,0.4433555141019573,0,val,F,635,13.932994222557147,10.0,35.0,221869,0,audited_v3_bounded,existing_train_val_minocc100
2917,2917,161,143,23,497,30.66796621182586,19.5,79.0,94396,836,41.67901234567901,26.0,112.0,128288,symmetric,passive,5907,837,40.824561403508774,25.0,108.0,125658,0,18,parent_pool,418,20.827810266406757,13.0,56.0,64108,3078,0,0,0,0,3078,3078,0.3425709515859766,0,val,F,379,13.405133203378817,8.0,39.0,41261,0,audited_v3_bounded,existing_train_val_minocc100
18769,18769,491,452,418,568,33.459190031152644,24.0,91.0,644424,1034,44.23852544132918,28.0,130.0,852034,type,passive,10740,1031,44.3113707165109,29.0,129.0,853437,0,39,parent_pool,514,17.743406022845274,9.0,61.0,341738,19260,0,0,0,0,19260,19260,0.642,0,val,F,503,9.662253374870197,4.0,35.0,186095,0,audited_v3_bounded,existing_train_val_minocc100
13640,13640,123,114,19,666,28.087190292814068,21.0,68.0,386564,1036,33.648768437114,22.0,90.0,463108,valueRequiresStatement,passive,16237,1019,34.42149240717867,23.0,91.0,473743,0,9,parent_pool,517,15.182736322022814,10.0,44.0,208960,13763,0,0,0,0,13763,13763,0.45876666666666666,0,val,F,213,5.8386252997166315,4.0,16.0,80357,0,audited_v3_bounded,existing_train_val_minocc100
11173,11173,170,140,133,476,71.50982985100943,41.0,236.0,811136,814,90.57110111963325,50.0,328.0,1027348,valueType,passive,18657,806,89.59887155073613,51.0,325.0,1016320,0,30,parent_pool,405,40.508595609627086,18.0,160.0,459489,11343,0,0,0,0,11343,11343,0.3781,6,val,F,361,10.34003350083752,7.0,30.0,117287,0,audited_v3_bounded,existing_train_val_minocc100
498807,825650,394557,677259,4403,2262,95.63580605585774,37.0,233.0,116695480,4508,162.11214490656093,50.0,428.0,197810374,overall,passive,690587,4503,160.52111404048657,48.0,426.0,195868987,0,44141,parent_pool,2253,24.50752372343381,22.0,56.0,29904252,1220207,0,0,0,0,1220207,1220207,0.6385863677612552,23132,overall,F_and_A,2241,7.733977923417912,3.0,29.0,9437054,0,audited_v3_bounded,existing_train_val_minocc100
74842,124017,59160,101662,2369,2147,95.65222708091082,37.0,233.0,17521288,4272,162.20440339125545,50.0,428.0,29712116,overall,passive,103443,4268,160.60219350682672,48.0,426.0,29418628,0,6673,parent_pool,698,24.473612953591335,22.0,56.0,4483003,183177,0,0,0,0,183177,183177,0.6390935733724095,3464,test,F_and_A,676,7.747550183702102,3.0,29.0,1419173,0,audited_v3_bounded,existing_train_val_minocc100
348964,577492,276259,473907,3990,2262,95.71172391013305,37.0,233.0,81713980,4508,162.2570046770077,50.0,428.0,138527080,overall,passive,483804,4503,160.667453390977,48.0,426.0,137169999,0,30880,parent_pool,2253,24.524217248354613,22.0,56.0,20937575,853751,0,0,0,0,853751,853751,0.6382922571408278,16236,train,F_and_A,2241,7.729292264372165,3.0,29.0,6598891,0,audited_v3_bounded,existing_train_val_minocc100
75001,124141,59138,101690,2427,2137,95.26575330507042,37.0,233.0,17460212,4244,161.34515138122754,50.0,428.0,29571178,overall,passive,103340,4238,159.75840112615194,48.0,426.0,29280360,0,6588,parent_pool,699,24.463653773754768,22.0,56.0,4483674,183279,0,0,0,0,183279,183279,0.6394516762671002,3432,val,F_and_A,691,7.742239972937434,3.0,29.0,1418990,0,audited_v3_bounded,existing_train_val_minocc100
0,87539,65404,126107,513,1550,57.23669602400894,38.0,153.0,8753952,3032,80.06155234302976,52.0,212.0,12244854,conflictWith,passive,48282,3027,76.14354367313312,49.0,204.0,11645622,0,26836,parent_pool,1513,36.8848656035255,23.0,102.0,5641282,152943,0,0,0,0,152943,152943,0.7600596347372345,11256,overall,F_and_A,1466,15.307009801036987,8.0,54.0,2341100,0,audited_v3_bounded,existing_train_val_minocc100
0,181146,260067,428221,538,2191,193.01671301616227,233.0,258.0,85161483,4302,352.85490681371584,428.0,452.0,155684172,distinct,passive,15196,4301,350.45496619546566,426.0,449.0,154625287,0,12992,parent_pool,550,26.22152112471754,27.0,39.0,11569276,441213,0,0,0,0,441213,441213,0.966705301604482,10249,overall,F_and_A,301,2.169462368515887,1.0,10.0,957195,0,audited_v3_bounded,existing_train_val_minocc100
114476,114476,10302,9429,84,1006,28.3782237253362,23.0,71.0,3540978,1934,36.703200884771356,28.0,98.0,4579752,inverse,passive,15571,1931,36.202864286973664,28.0,95.0,4517321,0,873,parent_pool,966,17.346880058984755,13.0,48.0,2164509,124778,0,0,0,0,124778,124778,0.8890551411125124,0,overall,F_and_A,948,10.507308980749812,8.0,30.0,1311081,0,audited_v3_bounded,existing_train_val_minocc100
95354,95354,2766,2655,1168,628,23.52143293925805,15.0,65.0,2307923,1168,31.735466775377088,16.0,94.0,3113884,itemRequiresStatement,passive,101880,1168,32.24319200978394,17.0,95.0,3163702,0,111,parent_pool,583,10.718395841826336,6.0,39.0,1051689,98120,0,0,0,0,98120,98120,0.4906,0,overall,F_and_A,571,6.947727272727272,3.0,28.0,681711,0,audited_v3_bounded,existing_train_val_minocc100
0,0,2946,1179,61,649,70.00135777325187,57.0,135.0,206224,1046,108.34351663272234,80.0,222.0,319180,oneOf,passive,10763,1019,108.38357094365242,81.0,221.0,319298,0,1767,parent_pool,513,22.653428377460965,17.0,57.0,66737,2946,0,0,0,0,2946,2946,0.21489532423955066,1614,overall,F_and_A,210,12.38255261371351,8.0,37.0,36479,0,audited_v3_bounded,existing_train_val_minocc100
0,58158,47215,104317,994,2262,43.30890266007421,35.0,101.0,4563589,4508,59.786017290956885,46.0,148.0,6299832,single,passive,134073,4503,57.44261812798345,43.0,144.0,6052901,0,1056,parent_pool,2253,25.340058648799978,21.0,51.0,2670158,105373,0,0,0,0,105373,105373,0.4400699949049055,0,overall,F_and_A,2241,13.845102635399961,10.0,35.0,1458900,0,audited_v3_bounded,existing_train_val_minocc100
19462,19462,1062,967,34,633,30.54794387059053,19.0,80.0,626966,1016,41.79263301500682,26.0,114.0,857752,symmetric,passive,39128,993,40.866936269732996,25.0,111.0,838753,0,95,parent_pool,508,20.88740011693627,13.0,57.0,428693,20524,0,0,0,0,20524,20524,0.3440622275866693,1,overall,F_and_A,380,13.6076788150458,8.0,41.0,279284,0,audited_v3_bounded,existing_train_val_minocc100
125064,125064,3089,2863,784,767,33.2280633305502,24.0,89.0,4258276,1364,43.94369230529133,28.0,130.0,5631516,type,passive,71849,1300,44.01943770337019,29.0,129.0,5641223,0,226,parent_pool,680,17.64838123180885,9.0,59.0,2261693,128153,0,0,0,0,128153,128153,0.6407585924140758,0,overall,F_and_A,547,9.72710744188587,4.0,35.0,1246558,0,audited_v3_bounded,existing_train_val_minocc100
70184,70184,753,680,22,694,26.315477113495074,19.0,70.0,1866741,1076,31.215247332139786,20.0,92.0,2214316,valueRequiresStatement,passive,129064,1060,32.03431213612078,21.0,93.0,2272418,0,73,parent_pool,537,13.83702440193411,8.0,45.0,981557,70937,0,0,0,0,70937,70937,0.3546832265838671,0,overall,F_and_A,235,4.765876763889085,3.0,13.0,338077,0,audited_v3_bounded,existing_train_val_minocc100
74267,74267,953,841,205,656,71.91369316671098,41.0,304.0,5409348,1218,91.26716298856687,50.0,448.0,6865116,valueType,passive,124781,1215,90.30127625631481,51.0,443.0,6792462,0,112,parent_pool,607,40.79577240095719,18.0,222.0,3068658,75220,0,0,0,0,75220,75220,0.3760981195094025,12,overall,F_and_A,497,10.458242488699813,7.0,30.0,786669,0,audited_v3_bounded,existing_train_val_minocc100
0,13271,9848,19051,325,737,57.26644751070548,38.0,153.0,1323943,1226,80.23288204507115,52.0,216.0,1854904,conflictWith,passive,7065,1210,76.23266577274103,49.0,207.0,1762423,0,4068,parent_pool,612,36.992127687183704,23.0,104.0,855221,23119,0,0,0,0,23119,23119,0.7659355950172276,1664,test,F_and_A,573,15.325360093429646,8.0,54.0,354307,0,audited_v3_bounded,existing_train_val_minocc100
0,27188,38978,64179,241,2147,193.39476468276757,233.0,258.0,12796158,4272,353.6422936251247,428.0,452.0,23399096,distinct,passive,2296,4268,351.24483873892933,426.0,449.0,23240466,0,1987,parent_pool,377,26.200238793337967,27.0,39.0,1733565,66166,0,0,0,0,66166,66166,0.9664631474394555,1553,test,F_and_A,160,2.157437354532539,1.0,10.0,142749,0,audited_v3_bounded,existing_train_val_minocc100
17225,17225,1549,1432,67,724,28.46548418024928,23.0,72.0,534411,1398,36.88782358581016,28.0,98.0,692532,inverse,passive,2335,1389,36.38228400980079,28.0,97.0,683041,0,117,parent_pool,698,17.438638542665387,13.0,48.0,327393,18774,0,0,0,0,18774,18774,0.8893836752096262,0,test,F_and_A,676,10.609672951954831,8.0,30.0,199186,0,audited_v3_bounded,existing_train_val_minocc100
14213,14213,417,402,579,610,23.4012987012987,15.0,65.0,342361,1148,31.53479152426521,16.0,94.0,461354,itemRequiresStatement,passive,15369,1147,32.04593301435407,17.0,95.0,468832,0,15,parent_pool,573,10.761995898838004,6.0,39.0,157448,14630,0,0,0,0,14630,14630,0.48768292276409214,0,test,F_and_A,562,7.102118933697881,3.0,29.0,103904,0,audited_v3_bounded,existing_train_val_minocc100
0,0,423,154,39,342,68.1063829787234,58.0,140.0,28809,520,105.07801418439716,80.0,226.0,44448,oneOf,passive,1633,504,105.09929078014184,80.0,226.0,44457,0,269,parent_pool,239,22.933806146572103,17.0,62.0,9701,423,0,0,0,0,423,423,0.20573929961089493,245,test,F_and_A,150,12.57919621749409,7.0,36.0,5321,0,audited_v3_bounded,existing_train_val_minocc100
0,8716,7077,15647,529,483,43.01798265054138,35.0,100.0,679383,738,59.28765908947002,46.0,144.0,936330,single,passive,20124,733,56.944532387766735,43.0,141.0,899325,0,146,parent_pool,368,25.049262331412653,21.0,50.0,395603,15793,0,0,0,0,15793,15793,0.4397082161650472,0,test,F_and_A,356,13.70145000949788,11.0,34.0,216387,0,audited_v3_bounded,existing_train_val_minocc100
2848,2848,170,157,26,384,30.444996686547384,20.0,79.0,91883,684,41.7428760768721,26.0,116.0,125980,symmetric,passive,5873,685,40.815772034459904,25.0,113.0,123182,0,13,parent_pool,342,20.863485752153743,13.0,58.0,62966,3018,0,0,0,0,3018,3018,0.33944438195928467,0,test,F_and_A,309,13.67660702451955,8.0,44.0,41276,0,audited_v3_bounded,existing_train_val_minocc100
18770,18770,450,419,419,616,33.159469302809576,24.0,90.0,637325,1018,43.86659729448491,28.0,128.0,843116,type,passive,10781,1012,43.93095733610822,29.0,127.0,844353,0,31,parent_pool,506,17.61758584807492,9.0,59.0,338610,19220,0,0,0,0,19220,19220,0.6406453118229393,0,test,F_and_A,485,9.715244536940686,4.0,34.0,186727,0,audited_v3_bounded,existing_train_val_minocc100
10503,10503,113,103,19,662,26.140354182366238,19.0,70.0,277506,1032,30.970233609645817,20.0,92.0,328780,valueRequiresStatement,passive,19385,1016,31.795214770158253,21.0,93.0,337538,0,10,parent_pool,515,13.710813865862848,8.0,45.0,145554,10616,0,0,0,0,10616,10616,0.3538548715042832,0,test,F_and_A,201,4.7584777694046725,3.0,13.0,50516,0,audited_v3_bounded,existing_train_val_minocc100
11283,11283,135,118,125,582,70.89761779646173,41.0,220.0,809509,1090,89.82098441057978,50.0,322.0,1025576,valueType,passive,18582,1082,88.89569101418813,51.0,317.0,1015011,0,17,parent_pool,543,40.01944298476091,18.0,159.0,456942,11418,0,0,0,0,11418,11418,0.3806,2,test,F_and_A,497,10.404624277456648,7.0,29.0,118800,0,audited_v3_bounded,existing_train_val_minocc100
0,61190,45732,88123,486,1550,57.30610164418922,38.0,154.0,6127283,3032,80.17177007538206,52.0,214.0,8572126,conflictWith,passive,33935,3027,76.26327603299602,49.0,205.0,8154222,0,18799,parent_pool,1513,36.932857597126876,23.0,102.0,3948935,106922,0,0,0,0,106922,106922,0.7590819057625819,7951,train,F_and_A,1466,15.300798713080564,8.0,54.0,1635992,0,audited_v3_bounded,existing_train_val_minocc100
0,126618,182259,299827,471,2191,193.07477086348288,233.0,258.0,59636356,4302,352.96198810529756,428.0,452.0,109021840,distinct,passive,10609,4301,350.5624504252502,426.0,449.0,108280678,0,9050,parent_pool,550,26.220220346610464,27.0,39.0,8098823,308877,0,0,0,0,308877,308877,0.9667935371189974,7138,train,F_and_A,301,2.1584060969253134,1.0,10.0,666682,0,audited_v3_bounded,existing_train_val_minocc100
80045,80045,7268,6648,84,1006,28.305750575515674,23.0,71.0,2471460,1934,36.596016629826025,28.0,96.0,3195308,inverse,passive,10912,1931,36.096686633147414,28.0,95.0,3151710,0,620,parent_pool,966,17.293484360862642,13.0,47.0,1509946,87313,0,0,0,0,87313,87313,0.8889081191142785,0,train,F_and_A,948,10.46901377801702,8.0,30.0,914081,0,audited_v3_bounded,existing_train_val_minocc100
66789,66789,1922,1838,1060,628,23.642240689263726,15.0,65.0,1624482,1168,31.943327851435722,16.0,94.0,2194858,itemRequiresStatement,passive,71290,1168,32.44934581071444,17.0,95.0,2229627,0,84,parent_pool,583,10.76778099576487,6.0,39.0,739865,68711,0,0,0,0,68711,68711,0.4907893515046321,0,train,F_and_A,571,6.960122833316354,3.0,29.0,478237,0,audited_v3_bounded,existing_train_val_minocc100
0,0,2088,835,56,649,70.09626436781609,56.0,135.0,146361,1046,108.5411877394636,80.0,222.0,226634,oneOf,passive,7508,1019,108.56417624521073,81.0,221.0,226682,0,1253,parent_pool,513,22.6977969348659,17.0,56.0,47393,2088,0,0,0,0,2088,2088,0.21759066277615674,1140,train,F_and_A,210,12.32567049808429,8.0,37.0,25736,0,audited_v3_bounded,existing_train_val_minocc100
0,40720,32943,72931,893,2262,43.369534230210554,35.0,102.0,3194730,4508,59.908285027761565,46.0,148.0,4413024,single,passive,93949,4503,57.57087004330532,43.0,145.0,4240843,0,732,parent_pool,2253,25.38248510106838,21.0,51.0,1869750,73663,0,0,0,0,73663,73663,0.4394852397203064,0,train,F_and_A,2241,13.856440818321273,10.0,35.0,1020707,0,audited_v3_bounded,existing_train_val_minocc100
13697,13697,731,667,32,633,30.543873024674244,19.0,81.0,440687,1016,41.827280288328254,26.0,114.0,603484,symmetric,passive,27348,993,40.88667868034378,25.0,111.0,589913,0,64,parent_pool,508,20.905115054061547,13.0,57.0,301619,14428,0,0,0,0,14428,14428,0.34536576024511684,1,train,F_and_A,380,13.636470751316883,7.0,42.0,196747,0,audited_v3_bounded,existing_train_val_minocc100
87564,87564,2149,1992,701,767,33.18813326942583,24.0,89.0,2977407,1364,43.88866719427508,28.0,130.0,3937384,type,passive,50288,1300,43.96761896269214,29.0,129.0,3944467,0,157,parent_pool,680,17.63082273472072,9.0,59.0,1581714,89713,0,0,0,0,89713,89713,0.6408025656959593,0,train,F_and_A,547,9.741609354274186,4.0,36.0,873949,0,audited_v3_bounded,existing_train_val_minocc100
49048,49048,517,463,22,694,26.350247150206798,19.0,70.0,1306050,1076,31.265933622515888,20.0,92.0,1549696,valueRequiresStatement,passive,90435,1060,32.08286088974074,21.0,93.0,1590187,0,54,parent_pool,537,13.862564309492585,8.0,45.0,687098,49565,0,0,0,0,49565,49565,0.3540357142857143,0,train,F_and_A,235,4.7623322909311,3.0,13.0,236045,0,audited_v3_bounded,existing_train_val_minocc100
51821,51821,650,583,185,656,72.21444226334546,41.0,341.0,3789164,1218,91.72163671361324,50.0,490.0,4812726,valueType,passive,87530,1215,90.74860399077586,51.0,483.0,4761670,0,67,parent_pool,607,41.02136418211965,18.0,240.0,2152432,52471,0,0,0,0,52471,52471,0.37479018007014236,6,train,F_and_A,444,10.495607097253721,7.0,30.0,550715,0,audited_v3_bounded,existing_train_val_minocc100
0,13078,9824,18933,335,746,56.88263033796175,37.0,152.0,1302726,1338,79.37402846912933,52.0,208.0,1817824,conflictWith,passive,7282,1170,75.49458562570955,49.0,200.0,1728977,0,3969,parent_pool,668,36.552528163479174,23.0,99.0,837126,22902,0,0,0,0,22902,22902,0.7587463556851312,1641,val,F_and_A,562,15.317483189241115,8.0,53.0,350801,0,audited_v3_bounded,existing_train_val_minocc100
0,27340,38830,64215,255,2137,192.36767417258577,233.0,258.0,12728969,4244,351.5677195103521,428.0,452.0,23263236,distinct,passive,2291,4238,349.163412422548,426.0,449.0,23104143,0,1955,parent_pool,410,26.248874112135407,27.0,39.0,1736888,66170,0,0,0,0,66170,66170,0.9665356918537562,1558,val,F_and_A,215,2.2330965694423455,1.0,10.0,147764,0,audited_v3_bounded,existing_train_val_minocc100
17206,17206,1485,1349,68,711,28.629126317479,23.0,71.0,535107,1400,37.018458081429564,28.0,98.0,691912,inverse,passive,2324,1400,36.518645337328124,28.0,95.0,682570,0,136,parent_pool,699,17.50414638061099,13.0,48.0,327170,18691,0,0,0,0,18691,18691,0.8894123245300976,0,val,F_and_A,691,10.583382376544861,8.0,30.0,197814,0,audited_v3_bounded,existing_train_val_minocc100
14352,14352,427,415,568,461,23.07869273969822,15.0,64.0,341080,870,30.96772447391569,16.0,94.0,457672,itemRequiresStatement,passive,15221,868,31.480005413086136,17.0,95.0,465243,0,12,parent_pool,434,10.44563231612423,6.0,38.0,154376,14779,0,0,0,0,14779,14779,0.4926333333333333,0,val,F_and_A,421,6.737262331686853,3.0,27.0,99570,0,audited_v3_bounded,existing_train_val_minocc100
0,0,435,190,36,264,71.38850574712643,63.0,135.0,31054,460,110.57011494252873,88.0,218.0,48098,oneOf,passive,1622,460,110.71034482758621,87.0,217.0,48159,0,245,parent_pool,131,22.167816091954023,17.0,59.0,9643,435,0,0,0,0,435,435,0.21147301895964998,229,val,F_and_A,103,12.464367816091954,8.0,39.0,5422,0,audited_v3_bounded,existing_train_val_minocc100
0,8722,7195,15739,577,655,43.31695671294842,35.0,99.0,689476,1288,59.714644719482315,46.0,146.0,950478,single,passive,20000,1287,57.34328076898913,44.0,143.0,912733,0,178,parent_pool,643,25.432242256706665,21.0,52.0,404805,15917,0,0,0,0,15917,15917,0.44316062031906894,0,val,F_and_A,635,13.935163661494,10.0,35.0,221806,0,audited_v3_bounded,existing_train_val_minocc100
2917,2917,161,143,23,497,30.66796621182586,19.5,79.0,94396,836,41.67901234567901,26.0,112.0,128288,symmetric,passive,5907,837,40.824561403508774,25.0,108.0,125658,0,18,parent_pool,418,20.827810266406757,13.0,56.0,64108,3078,0,0,0,0,3078,3078,0.3425709515859766,0,val,F_and_A,379,13.405133203378817,8.0,39.0,41261,0,audited_v3_bounded,existing_train_val_minocc100
18730,18730,490,452,414,568,33.48303850156088,24.0,91.0,643544,1034,44.27762747138397,28.0,130.0,851016,type,passive,10780,1031,44.349791883454735,29.0,129.0,852403,0,38,parent_pool,514,17.761134235171696,9.0,61.0,341369,19220,0,0,0,0,19220,19220,0.6406666666666667,0,val,F_and_A,503,9.671279916753383,4.0,35.0,185882,0,audited_v3_bounded,existing_train_val_minocc100
10633,10633,123,114,18,666,26.328095946448492,19.0,69.0,283185,1036,31.223503161026404,20.0,92.0,335840,valueRequiresStatement,passive,19244,1019,32.04657865377464,21.0,93.0,344693,0,9,parent_pool,517,13.843901078467832,8.0,45.0,148905,10756,0,0,0,0,10756,10756,0.3585333333333333,0,val,F_and_A,213,4.789512830048345,3.0,13.0,51516,0,audited_v3_bounded,existing_train_val_minocc100
11163,11163,168,140,133,476,71.5448768864178,41.0,238.0,810675,814,90.61989233077398,50.0,330.0,1026814,valueType,passive,18669,806,89.64619186303062,51.0,327.0,1015781,0,28,parent_pool,405,40.53340393610449,18.0,162.0,459284,11331,0,0,0,0,11331,11331,0.3777,4,val,F_and_A,361,10.33924631541788,7.0,30.0,117154,0,audited_v3_bounded,existing_train_val_minocc100
503788,830813,394637,677259,4451,2262,95.34470929046472,37.0,233.0,116840174,4508,161.57176384185402,50.0,428.0,197998118,overall,passive,685344,4503,159.98750255008363,48.0,426.0,196056685,0,44403,parent_pool,2253,24.461641029825778,21.0,56.0,29976518,1225450,0,0,0,0,1225450,1225450,0.6413302532873769,23380,overall,F_and_B,2241,7.728852258354074,3.0,29.0,9471322,0,audited_v3_bounded,existing_train_val_minocc100
75603,124802,59183,101662,2402,2147,95.35757262820339,37.0,233.0,17544363,4272,161.65587412017285,50.0,428.0,29742256,overall,passive,102635,4268,160.06088539826615,48.0,426.0,29448802,0,6720,parent_pool,698,24.425942332255346,22.0,56.0,4494007,183985,0,0,0,0,183985,183985,0.6419126369408974,3508,test,F_and_B,676,7.740935402342583,3.0,29.0,1424216,0,audited_v3_bounded,existing_train_val_minocc100
352464,581121,276303,473907,4034,2262,95.42057721733939,37.0,233.0,81815893,4508,161.71729506055348,50.0,428.0,138660290,overall,passive,480131,4503,160.1344224094497,48.0,426.0,137303097,0,31053,parent_pool,2253,24.478185821717144,21.0,56.0,20988184,857424,0,0,0,0,857424,857424,0.6410383124432266,16400,train,F_and_B,2241,7.724593666610685,3.0,29.0,6623252,0,audited_v3_bounded,existing_train_val_minocc100
75721,124890,59151,101690,2447,2137,94.97839068468438,37.0,233.0,17479918,4244,160.80966741106602,50.0,428.0,29595572,overall,passive,102578,4238,159.22966078210834,47.0,426.0,29304786,0,6630,parent_pool,699,24.420248748920077,21.0,56.0,4494327,184041,0,0,0,0,184041,184041,0.6421102578684595,3472,val,F_and_B,691,7.736613037312338,4.0,29.0,1423854,0,audited_v3_bounded,existing_train_val_minocc100
0,87706,65406,126107,513,1550,57.244180730445684,38.0,153.0,8764771,3032,80.07115053033074,52.0,212.0,12259854,conflictWith,passive,48113,3027,76.15498458644652,49.0,204.0,11660242,0,27005,parent_pool,1513,36.8903678353101,23.0,102.0,5648358,153112,0,0,0,0,153112,153112,0.7608994906199528,11422,overall,F_and_B,1466,15.304169496838915,8.0,54.0,2343252,0,audited_v3_bounded,existing_train_val_minocc100
0,181159,260070,428221,539,2191,193.03726862921522,233.0,258.0,85173641,4302,352.8968041538521,428.0,452.0,155708304,distinct,passive,15180,4301,350.49681457927744,426.0,449.0,154649359,0,13008,parent_pool,550,26.221209394668076,27.0,39.0,11569558,441229,0,0,0,0,441229,441229,0.9667403578807604,10265,overall,F_and_B,301,2.169744055807755,1.0,10.0,957354,0,audited_v3_bounded,existing_train_val_minocc100
114478,114478,10303,9429,86,1006,28.378062365263943,23.0,71.0,3541043,1934,36.70303972559925,28.0,98.0,4579842,inverse,passive,15568,1931,36.202691114833186,28.0,95.0,4517408,0,874,parent_pool,966,17.346799592886736,13.0,48.0,2164551,124781,0,0,0,0,124781,124781,0.8890765163984068,0,overall,F_and_B,948,10.50727274184371,8.0,30.0,1311108,0,audited_v3_bounded,existing_train_val_minocc100
99135,99135,2768,2655,1202,628,23.543722952219266,15.0,64.0,2399176,1168,31.6025043423648,16.0,94.0,3220390,itemRequiresStatement,passive,98097,1168,32.106866333670254,17.0,95.0,3271786,0,113,parent_pool,583,10.794167001952838,6.0,38.0,1099958,101903,0,0,0,0,101903,101903,0.509515,0,overall,F_and_B,571,6.9046053599992145,3.0,28.0,703600,0,audited_v3_bounded,existing_train_val_minocc100
